press,title,url,content,time,polar_sum,tot,sent_score,label,x,y,top3
머니투데이,"""법사위 '왕좌' 누가 앉을까""…여야 상임위長 후보군 살펴보니",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=008&aid=0004420021,"
			[머니투데이 이지윤 , 김상준  기자] [[the300]]



중진 의원도 상임위원장 배분 앞에 가슴을 졸인다. 여야 원구성 협상에서 자신이 속한 당이 어떤 상임위를 확보하는지에 따라 결과가 완전히 뒤바뀔 수 있어서다. 상임위원장은 통상 3선 이상 의원의 상임위 지망을 바탕으로 선수와 나이 순으로 배정되지만 원내대표와의 친분 관계를 비롯해 정무적인 상황도 반영될 수 있다. 머니투데이 더300(the300)이 여야 주요 상임위원장 후보군을 살펴봤다.━""법사위원장을 잡아라""━여야 모두 '사수'를 예고하는 법제사법위원회(법사위)는 각 상임위를 통과한 법안의 체계·자구를 심사하는 권한을 가진다. 쟁점 법안의 경우 법사위에서 논의를 지연해 사실상 폐기할 수 있기에 '미니 본회의'라고 불린다. 20대 국회 후반기에서 야당인 여상규 미래통합당 의원이 위원장을 맡은 법사위는 '법안의 무덤'으로 악명 높았다.법사위원장으로 민주당에선 판사 출신 박범계(3선·대전 서구을) 의원이 유력 거론된다. 3선 의원 중에서 다소 나이는 적지만 19대 국회부터 법사위와 사법개혁특별위원회 위원을 거쳐 간사까지 역임해 민주당 사법개혁을 마무리할 '적임자'라는 평가가 나온다. 실제 그는 조국 전 법무부 장관 사퇴 이후 후임 하마평에 오르기도 했다. 미래통합당에선 김기현(4선·울산 남구을), 김도읍(3선·부산 북강서을) 의원이 법사위원장을 희망하는 것으로 알려졌다. 김기현 의원은 법사위 경험은 없지만 판사 출신으로 사법 영역에 대한 이해도가 높다. 또한 상임위원장 경험이 없는 최다선 의원으로 통합당 대표 법사위원장 후보로 꼽힌다. 검사 출신 김도읍 의원은 20대 국회에서 법사위 간사를 맡아 정부와 여당 견제 역할을 톡톡히 했다.


원본보기

(서울=뉴스1) 박세연 기자 = 초선의원 연찬회에 참석한 당선인들이 20일 오후 서울 여의도 국회 본회의장을 방문해 살펴보고 있다.   전광판에 '당선을 축하드립니다'라는 글귀가 보이고 있다. 2020.5.20/뉴스1━국회의 중추 외교·국방·행안위원장━외교통일위원회(외통위), 국방위원회(국방위), 행정안전위원회(행안위) 등 외교와 안보(치안 포함)를 책임지는 상임위는 전통적으로 여당에서 위원장을 맡았다. 통합당에서도 이들 상임위원장을 희망하는 의원들이 있지만, 177석의 거대 여당이 된 민주당에서 맡을 가능성이 높다. 외통위원장엔 송영길(5선·인천 계양을) 의원이 유력하다. 이낙연 코로나19국난극복위원장의 출마로 당대표 선거 불출마 수순을 밟은 송 의원은 외통위를 희망하는 것으로 알려졌다.국방위원장으론 민홍철(3선·경남 김해갑) 의원이 전망된다. 민 의원은 고등군사법원 군판사, 육군본부 법무실장, 고등군사법원장 등을 역임한 군장성 출신으로 20대 국회에서 국방위 간사를 맡았다. 민주당보다 가능성은 낮지만 통합당에선 한기호(3선·강원 춘천철원화천양구을) 의원이 거론된다. 한 의원은 육군사관학교를 졸업한 후 육군 2사단장·5군단장·교육사령관을 역임하고 중장으로 전역했다. 행안위원장 후보군은 민주당 소속 서영교(3선·서울 중랑갑) 의원과 통합당 소속 윤재옥(3선·대구 달서을) 의원이다. 김태년 민주당 원내대표가 '여당 몫 상임위원장 여성 30% 배정'을 약속한 만큼 서 의원이 유력하게 거론된다. 서 의원은 행안위를 1지망했다. 윤 의원은 국토교통위원회(국토위)를 1지망했지만 경찰대 1기 출신으로 행안위원장 후보군에 이름을 올렸다.━포스트 코로나 시대를 대비하는 경제상임위━경제 상임위에선 기획재정위원회(기재위)와 정무위원회(정무위)의 중요도가 높다. 포스트 코로나 시대를 위한 각종 경제정책을 다룬다. 민주당 기재위원장 후보론 단연 윤호중(4선·경기 구리) 의원이 거론된다. 당직자 출신으로 사무총장까지 역임한 윤 의원은 '정책 실무 전문가'로서 문재인 정부 하반기 경제 정책을 안정적으로 뒷받침할 것이란 기대를 받는다. 통합당에선 기재위 간사를 맡았던 윤영석(3선·경남 양산갑) 의원이 언급된다.민주당 정무위원장 후보론 이학영(3선·경기 군포) 의원이 거론된다. 19대 국회부터 정무위에서 활동해온 이 의원은 민주당 3선 의원 중 최고령이다. 실제 민주당 내에서도 ""정무위원장은 이학영""이란 공감대가 있다. 통합당에선 유의동 의원의 이름이 언급된다. 유 의원은 20대 국회 전반기에 이어 후반기에서도 정무위 간사를 역임했다. 일자리 정책을 챙기는 환경노동위원회(환노위)와 언론 정책을 다루는 과학기술정보방송통신위원회(과방위)의 위원장에도 관심이 쏠린다. 특히 2022년 대선을 앞두고 국민과의 소통 창구인 언론을 담당하는 과방위의 중요성이 높아졌다. 환노위원장으론 한정애(3선·서울 강서병) 민주당 의원이 거론된다. 과방위원장 후보군은 민주당 소속 박광온(3선·경기 수원정) 의원과 통합당 소속 박대출(3선·경남 진주갑) 의원 등이다.이지윤 , 김상준  기자 ▶줄리아 투자노트▶조 변호사의 가정상담소 ▶머니투데이 구독하기 <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
		",2020.06.04,27,406,0.0665024630541872,0,11.877219,-2.8647583,씨/ 의원/ 위원장
부산일보,"육군 39사단, 박진 전쟁기념관에서 6.25 전사자 유해발굴 개토식",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=082&aid=0001007155,"



원본보기

4일 경남 창녕군 박진 전쟁기념관에서 열린 6·25 전사자 유해발굴 개토식. 육군 39보병사단 제공육군 제39보병사단은 6·25전쟁 70주년을 앞둔 4일 낙동강 전선의 최후 방어선인 창녕 박진 전쟁기념관에서 ‘2020년 6·25 전사자 유해발굴 개토식’을 가졌다.이날 행사에는 경남 창녕지역 기관장 및 재향군인회장, 유해발굴단, 밀양·창녕대대 장병 등 100여 명이 참석했다. 행사는 개식사를 시작으로 호국영령에 대한 묵념, 추념사, 종교의식, 헌화 및 분향, 폐식사 등으로 진행됐다.올해 유해발굴은 오는 8일부터 7월 3일까지 밀양·창녕대대 장병을 비롯한 100여 명이 투입돼 창녕군 본초리, 산지리 일대에서 진행된다.유해발굴이 이뤄지는 곳은 6·25전쟁 당시 낙동강 전선의 방어선으로 북한군 제4사단 공세를 미 2사단과 국군 장병들이 북한군과 사투를 벌여 저지함으로써 인천상륙작전의 발판을 마련한 승전의 역사 현장이다. 39사단은 지난해 유해발굴 작전을 진행해 총 23구(완전 유해 2구, 부분유해 21구)의 유해와 유품(탄피 등 15종 669점) 등을 발굴하는 성과를 거뒀다.박안수 사단장은 추념사를 통해 “지금도 이름 모를 산야에서 미처 수습하지 못한 호국용사들의 유해가 손길을 애타게 기다리고 있다. 마지막 한 분을 모시는 그날까지 내 부모, 내 가족을 찾는 간절한 심정으로 선배 전우들의 유해를 끝까지 찾겠다”고 말했다.한편, 국방부 유해발굴감식단은 발굴 유해의 신원확인을 위한 DNA시료 채취가 부족한 상태인 만큼 유가족들의 관심과 참여를 당부했다.김길수 기자 kks66@busan.com▶ 네이버에서 부산일보 구독하기 클릭!▶ '터치 부산' 앱 출시, 부산일보 지면을 내 손 안에!▶ 부산일보 홈 바로가기
",2020.06.04,4,177,0.022598870056497175,4,14.825256,-4.030422,훈련/ 유해/ 발굴
연합뉴스,"군인권센터 ""현충원 안장 친일 군인 56명 파묘·이장해야""(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011655929,"
			박정희 전 대통령 비롯해 전 국무총리·전 국방부장관들도 포함돼""백선엽 예비역 대장 국립묘지 안장 계획, 오만하기 짝이 없어""


원본보기

국립서울현충원[연합뉴스 자료사진](서울=연합뉴스) 김정진 기자 = 군 관련 인권단체인 '군인권센터'(이하 센터)는 현충원에 친일 군인 56명이 묻혀 있다며 4일 파묘와 이장을 요구했다.    센터는 ""일본제국의 식민통치와 침략전쟁에 부역한 군인들이 56명이나 현충원에 묻혀 시민 참배를 받고 있다""며 ""관련 법률 개정을 통해 이른 시일 안에 이들 묘지를 이장해야 한다""고 주장했다.     '친일인명사전'을 참고해 센터가 이날 발표한 친일 군인 56명의 명단에는 박정희 전 대통령을 비롯해 김정렬·정일권 전 국무총리, 신태영·유재흥·이종찬·임충식 전 국방부장관 등이 포함됐다.     박정희 전 대통령은 일본 육군사관학교 출신으로 일본의 괴뢰국이었던 만주국 군대(만주군)에 속해 중위까지 진급했다.    박 전 대통령과 마찬가지로 일본 육군사관학교를 졸업한 김정렬·정일권 전 국무총리는 각각 일본군 대위, 만주군 상위(대위)였다.    국방부장관을 역임한 이들도 임충식 전 장관을 제외하고는 모두 일본 육군사관학교 출신이다. 신태영·유재흥·이종찬 전 국방부장관은 모두 일본군에 속해 각각 중좌(중령), 대위, 소좌(소령)까지 진급했다. 임 전 장관은 해방 전 최종 계급이 만주군 간도특설대 준위였다.    센터는 또 친일 및 반민족행위 전력으로 논란이 된 백선엽 예비역 대장의 현충원 안장 계획에 대해 ""친일 행적에 대한 한마디 사죄도 없이 오만하기 짝이 없다""면서 ""함께 일제에 부역했던 동료들이 버젓이 현충원에 들어가 시민들의 참배를 받고 있기에 가능한 일""이라고 비판했다.    이들 56명 중 32명은 국립서울현충원에, 24명은 국립대전현충원에 묻혀 있다.    영관급 인물은 11명이며, 이 중 3명은 일본군·만주군에서 국군의 대령에 해당하는 '대좌', '상교' 계급까지 올랐다.    이들 56명은 모두 해방 후 국군으로 들어왔으며 최종 계급은 영관급 10명, 장성급 46명으로 조사됐다.    센터는 ""현충원에 안장된 친일 군인들은 일본에 끌려가 어쩔 수 없이 군인이 된 사람들이 아니다""라며 ""이들은 일신의 영달을 위해 적극적으로 일본제국의 침략전쟁에 충실하게 복무했다""고 주장했다.    그러면서 ""보훈은 국격이며 국가가 어떤 사람을 기억하고 존경할 것인지 결정하는 일""이라며 ""더는 시민들이 전범 부역자들을 기억하고 존경할 까닭이 없다""고 덧붙였다.    박삼득 국가보훈처장은 여권 일각의 백선엽 장군 현충원 안장 불가론과 관련해 지난달 28일 ""백 장군은 현충원 안장 대상이고, 다른 의견은 전혀 고려하지 않고 있다""는 입장을 밝혔다. stopn@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 뜨거운 감자 '비동의 간음죄'▶제보하기
",2020.06.04,-10,282,-0.03546099290780142,3,8.907813,-2.788574,영상/ 들/ 이다
매일경제,조폭과 함께 민간인 감금·협박한 경찰 간부 검찰송치,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=009&aid=0004588840,"
경남청 소속 이 모 경감 공동감금·협박 혐의조직폭력배와 함께 민간인을 감금하고 허위 진술을 강요한 경찰 간부가 검찰에 넘겨졌다.경찰청 중대범죄수사과는 경남지방경찰청 소속 이 모 경감을 공동감금·강요 등 혐의로 수사하고 기소의견으로 최근 검찰에 송치했다고 4일 밝혔다.이 경감은 식료품 군납업체인 M사 운영자 정 모씨가 지난해 9월 조직폭력배를 동원해 같은 회사 이사 노 모씨를 경남 진주의 한 건물에 감금한 뒤 협박한 사건에 연루된 것으로 조사됐다.정씨가 노씨를 감금 협박한 것은 정씨가 동업자인 장 모씨와의 갈등을 겪게 되면서 계획됐다고 한다. 정씨는 당초 운영하던 식료품 군납업이 지난해 4월 식품 함량·위생 문제로 중단되자 장씨에게 횡령 혐의를 씌워 구속되도록 하고, 장씨가 운영하던 장례식장 사업을 가로챌 계획을 세웠다. 정씨는 이런 계획에 도움될만한 진술을 확보하기 위해 노씨를 감금하고 협박했다고 한다.이 경감은 노씨가 조직폭력배의 협박에 못 이겨 '장씨가 회삿돈을 횡령했다'고 진술하자 나타나 장씨 횡령 고소장을 작성한 것으로 조사됐다. 감금에서 풀려난 노씨는 이 경감과 정씨를 감금·강요 혐의로 고소했고, 경찰청은 수사를 마친 뒤 사건을 검찰로 넘겼다. 사건을 넘겨받은 서울중앙지검 형사5부는 이 경감 등을 상대로 추가조사를 벌이고 있다.한편 이처럼 경찰과 조직폭력배를 동원해 노씨를 협박한 정씨는 앞서 이동호 전 군사법원장에게 6200만원의 뇌물을 건넨 혐의로 기소된 인물이다. 그는 M사를 키운다며 이 전 법원장 등에게 뇌물을 건네 현재 서울중앙지법에서 1심 재판을 받고 있다. 그에게 뇌물을 받았다는 의혹을 받은 육군 전 급양대장(예비역 중령)은 법원의 구속 전 피의자심문(영장실질심사)를 앞두고 스스로 목숨을 끊기도 했다. [조성호 기자]▶네이버 메인에서 '매일경제'를 받아보세요▶매부리TV 구독하고 에어팟프로 득템!! ▶뉴스레터 '매콤달콤' 구독[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]
		",2020.06.04,-54,184,-0.29347826086956524,0,11.840288,-2.9184265,씨/ 의원/ 위원장
아시아경제,"[포토]오승록 노원구청장, 광운대 등 지역 내 대학교와 간담회 가져",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=277&aid=0004692158,"



원본보기

[아시아경제 박종일 기자] 노원구(구청장 오승록)가 3일 오후 구청장실에서 ‘지역 내 대학교와 협력 간담회’를 가졌다.이날 간담회는 지역 내 7개 대학교(광운대, 삼육대, 서울과기대, 서울여대, 인덕대, 한국성서대, 육군사관학교)와 주요사업 공유 등 유기적 협력체계를 강화, 구정 발전을 도모하기 위해 마련됐다. 오승록 구청장을 비롯 각 대학 총장, 구 관계자 등이 참석했다.이 자리에서 구정 철학과 대학별 현안사항을 공유하고, 대학생 아이디어 공모전 등 청년 관련 사업 설명, 청년 당사자들과의 소통을 통한 의견 수렴 등 청년정책 수립 등이 논의됐다. 오 구청장은 “지역 내 대학들과 현안사항 등을 파악하여 구정에 잘 반영되도록 하겠다”며 “청년들의 목소리에 귀 기울여 작은 것도 놓치지 않는 청년 정책을 펴나가겠다”고 말했다.박종일 기자 dream@asiae.co.kr▶ 2020년 하반기, 재물운·연애운·건강운 체크!▶ 네이버에서 아시아경제 뉴스를 받아보세요 ▶ 놀 준비 되었다면 드루와!  드링킷!<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>
		",2020.06.04,-9,90,-0.1,2,10.735556,-0.21242514,뉴시스/ 시/ 뉴스1
한국경제,미국 시위 여론 결집시킨 주역...하필 중국이 만든 틱톡이네,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353971,"



원본보기

중국 바이트댄스가 서비스하는 동영상 SNS '틱톡'. 로이터연합뉴스로렌 그레이는 동영상 소셜미디어(SNS) 틱톡의 슈퍼스타다.  미국 펜실베이니아 출신의 2002년생 그레이는 전세계 팔로어가 4400만명에 달한다. 예쁜 외모로 춤과 노래, 뷰티 등 다양한 영상을 포스팅하며 가수로도 데뷔했다. 그레이는 최근 틱톡에 일상적인 콘텐츠를 당분간 올리지 않겠다고 했다. 그러면서 “조지 플로이드 사망 사건과 관련, 경찰의 만행을 알리고 인종차별 반대에 동참하는 청원에 서명해 달라”고 전세계 팔로워들에게 촉구했다. ○“정치 담론도 가볍고 재미있게”틱톡이 최근 10대들 사이에서 ‘정치 담론의 플랫폼’으로 급부상하고 있다. 흑인 사망 사건에 대한 항의 시위가 미국 전역을 넘어 전세계로 번지는 가운데 SNS에서도 이같은 움직임이 확산하고 있다. 젊은 세대들은 텍스트 위주인 트위터와 페이스북 등 1세대 SNS보다 영상 SNS를 선호한다.4일(현지시간) 로이터통신에 따르면 틱톡에서 ‘#BlackLivesMatter(흑인의 생명도 중요하다)’ 해시태그를 건 영상은 조회수 30억건을 넘었다. 2010년 북아프리카 튀니지에서 촉박돼 아랍과 중동, 아프리카 일대로 확산한 반정부 시위운동인 ‘아랍의 봄’ 당시 트위터가 전세계로 시위에 대한 여론이 형성되는 데 결정적인 역할을 했듯 이번엔 틱톡이 그 자리를 대신하고 있다고 로이터는 전했다.실제로 청소년들은 틱톡의 동영상을 통해 흑인 시위에 다양한 방식으로 참여하고 있다. 거리 시위에 동참하는 대신 기발하고 창의적인 영상을 직접 제작해 올리면서 플로이드 사망을 추모하고 인종차별 반대 의사를 표현하는 등 연대한다. 팔로어를 많이 보유한 인플루언서들은 “우리도 목소리를 내자”면서 영향력 행사에 나섰다. 소셜미디어 분석 전문가인 카디샤 필립스는 “틱톡의 콘텐츠 전송 속도는 기존 SNS보다 훨씬 빠르다”며 “청소년들은 ‘재미있는 공간’으로 인식된 틱톡에서 정치 담론도 가볍고 재미있게 나누고 있다”고 분석했다. 틱톡이 어느새 밀레니얼세대의 스토리텔링 플랫폼으로 자리잡았다는 이야기다. 


원본보기

'#BlackLivesMatter(흑인의 생명도 중요하다)' 해시태그를 건 틱톡 영상들○중국기업이 해외서 성공시킨 첫 SNS틱톡의 영상은 15초로 짧다. 유튜브처럼 공들여 만든 영상을 올리는 게 아니라 앱으로 촬영하고 바로 배경음악이나 특수효과를 넣어 재미있는 동영상을 쉽게 만들고 공유한다. 특히 최근 신종 코로나바이러스 감염증(코로나19)로 전세계적인 봉쇄 조치가 내려지면서 오락거리를 찾던 젊은 층에게 폭발적인 인기를 끌고 있다. 최근 전세계 누적 다운로드 20억건을 돌파했다. 중국판 포브스인 후룬리포트는 틱톡의 기업가치를 780억달러(약 90조원)로 평가했다.틱톡은 중국 회사가 해외에서 성공시킨 첫 소셜네트워크서비스이기도 하다. 틱톡을 서비스하는 중국 정보기술(IT) 회사 바이트댄스는 최근 미국 디즈니의 현직 임원인 케빈 메이어 월트디즈니 소비자국제부문 총괄책임자를 자사 최고운영책임자(COO)이자 자회사 틱톡의 새 최고경영자(CEO)로 영입했다. 하지만 중국에서 만들었다는 이유로 사용자 개인정보 유출과 콘텐츠 검열 등 크고 작은 의혹에 시달려 왔다. 최근 미 정부는 틱톡이 사용자의 개인정보를 수집해 홍콩 시위나 신장 위구르족 인권 탄압 등 내용을 검열한다는 의혹을 제기했다. 미 해군·육군은 틱톡 사용 금지 명령을 내린 상태다.이와 관련, 틱톡은 중국 기업이란 인식을 지우기 위해 부단히 노력 중이라고 파이낸셜타임스는 전했다. 콘텐츠 정책의 의사결정을 비(非)중국인에게 맡기는 전략을 쓴다. 중국 기술기업에 대한 미국 제재를 피하기 위해 본사를 별도로 지정하지 않았다. 경영진은 상하이에서 활동하지만 미국 시장을 담당하는 사무소는 로스앤젤레스에 두는 식이다. 김정은 기자 likesmile@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지
		",2020.06.04,40,315,0.12698412698412698,1,14.001643,-0.19508615,주/ 시위/ 경찰
SBS,"""영농민 아닌데…"" 월북 시도 '살인 용의자' 잡은 장병들",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=055&aid=0000819185,"



원본보기

▲ 월북 시도 '살인 용의자' 잡은 5사단 장병들""방벽 위에서 은밀하게 이동하는 거동 수상자가 있습니다. 영농민이 아닌 것으로 보입니다.""지난 1일 오전 10시 15분쯤 강원 철원군 철원읍 대마리 민간인출입통제선(민통선) 초소에서 근무 중이던 육군 제5보병사단 소속 이 모 상병과 폐쇄회로(CC)TV 감시병 송 모 상병은 방벽 인근에서 거동이 수상한 사람을 발견했습니다.방벽을 넘어가려는 듯한 수상한 움직임에 영농민이 아님을 직감한 이 상병과 송 상병은 대대 상황실로 즉각 보고했습니다.상황을 전파받은 대대는 즉시 초동조치팀과 초소에서 가장 인접한 부대의 병력 '번개조'를 출동 시켜 현장에서 달아나던 신원미상의 남성을 추격 끝에 붙잡았습니다.군은 이 남성이 스리랑카 국적의 A(26)씨라는 것을 확인한 뒤 대공 혐의점 등을 조사했습니다.A씨는 ""북한을 거쳐 중국으로 넘어가려 했다""는 황당무계한 이야기를 했습니다.이후 군이 경찰에 A씨를 넘기는 과정에서 뜻밖의 사실이 확인됐습니다.남성의 소지품과 휴대전화를 살펴보던 중 휴대전화에서 피를 흘리며 쓰러진 남성의 사진과 가방에서 피 묻은 흉기를 발견했습니다.이를 토대로 추궁하자 A씨는 ""지난달 26일 전남 진도에서 같은 국적의 30대 동료와 말다툼을 벌이다 살해했다""고 털어놨습니다.경찰은 곧장 A씨를 살인 혐의로 긴급체포했습니다.송 상병은 ""주어진 임무에 최선을 다했을 뿐인데 성공적인 경계 작전에 이바지할 수 있어서 큰 보람을 느낀다""며 ""앞으로도 사명감을 갖고 최전방 경계 임무에 소홀함이 없도록 최선을 다하겠다""고 말했습니다.(사진=육군 제5보병사단 제공, 연합뉴스) 유영규 기자(ykyou@sbs.co.kr)▶ '친절한 애리씨' 권애리 기자의 '친절한 경제'▶ '스트롱 윤' 강경윤 기자의 '차에타봐X비밀연예'※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지
",2020.06.04,-10,189,-0.05291005291005291,0,12.074033,-2.6876745,씨/ 의원/ 위원장
연합뉴스,'월북 시도' 스리랑카 국적 살인 용의자 잡은 5사단 장병들,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011655701,"



원본보기

    (서울=연합뉴스) 지난 1일 오전 강원 철원군 철원읍 대마리 민간인출입통제선(민통선) 초소에서 방벽을 넘어가려는 신원미상의 남성을 추격 끝에 붙잡은 육군 제5보병사단 장병들이 기념촬영을 하고 있다.    이 남성은 스리랑카 국적의 20대 남성으로 지난달 26일 전남 진도에서 같은 국적의 30대 동료와 말다툼을 벌이다 살해한 후 도주한 것으로 밝혀졌다. 2020.6.4    [육군 제5보병사단 제공. 재판매 및 DB 금지]    photo@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 뜨거운 감자 '비동의 간음죄'▶제보하기
",2020.06.04,-2,71,-0.028169014084507043,4,13.315225,-3.1288896,훈련/ 유해/ 발굴
뉴시스,"3군단 간부들, 퇴근길 교통사고로 의식잃은 어린이 생명 구해",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009897885,"



원본보기

육군 3군단 3공병여단 박철범(41) 중령과 3군지여단 박재혁(40) 중사.[춘천=뉴시스] 한윤식 기자 = 육군 3군단 소속 간부들이 퇴근길에 교통사고로 의식을 잃은 초등학생을 신속한 응급조치로 구해낸 사실이 뒤늦게 알려졌다.주인공들은 육군 3군단 3공병여단 박철범(41) 중령과 3군지여단 박재혁(40) 중사.4일 육군 3군단에 따르면 이들은 지난달 25일 오후 퇴근길에, 강원 인제군 기린면 현리 주택가 도로에서 자전거를 타고 가던 어린이(7)가 트럭에 부딪히는 교통사고를 목격했다. 당시 자전거를 타고 있던 어린이는 트럭에 부딪한 후 바닥에 떨어져 머리에 출혈이 있는 위급한 상황이었다.사고현장 인근에 있던 박 중령과 박 중사는 지체없이 교통사고를 당한 어린이에게 달려갔다.박 중사는 먼저 사고를 당한 아이의 상태를 확인하고 의식을 잃지 않도록 차분하게 신상정보를 확인한 후 119에 신고했다.박 중령은 2차 사고를 막기 위해 신속히 차량 통제를 시작했다. 당시 사고가 난 도로는 퇴근 시간과 맞물려 차량이 줄지어 교통이 매우 혼잡한 상황이었다. 또 박 중령은 지나가는 아이들에게 '사고 난 아이를 아는지?' 물어보며 아이 부모에게 사고를 알리기 위해 노력했다.이들의 노력으로 교통사고를 당한 어린이는 119구급대에 안전하게 인계되었고, 신속히 홍천 아산병원으로 옮겨 치료받아 지금은 무사한 상태다.이 사연은 교통사고 현장에 함께 있었던 시민이 인터넷 국민신문고 게시판에 감사의 글을 게시하면서 알려졌다. 글을 접수한 시민은 “코로나로 인해 걱정이 많은 시기에 국민의 생명과 재산을 보호하는 막중한 임무를 현실로 보여준 두 영웅들 덕분에 잠시나마 미소지으며 행복할 수 있었다”고 감사의 마음을 전했다.박 중사는 “사고를 당한 어린이가 크게 다치지 않아 다행이다”며 “군인으로서 어려움에 처한 국민을 돕는 것은 당연한 일이다”고 말했다.한편 박 중사를 도와 안전을 통제한 박 중령은 “사고 당시 사복을 입고 있어서 박 중사가 군인인 것을 미처 몰랐다”며, “언제 어디서든지 국민에게 도움이 필요할 때 힘이 되는 군의 역할에 최선을 다하겠다”고 밝혔다.☞공감언론 뉴시스 nssysh@newsis.com▶ 네이버에서 뉴시스 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>
		",2020.06.04,17,218,0.0779816513761468,2,10.899719,-0.5328357,뉴시스/ 시/ 뉴스1
연합뉴스,"""영농민 아닌데…"" 월북 시도 '살인 용의자' 잡은 장병들",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011655640,"
			동료 살해 후 민통선 넘어 중국행 시도한 스리랑카인 덜미


원본보기

월북 시도 '살인 용의자' 잡은 5사단 장병들[육군 제5보병사단 제공. 재판매 및 DB 금지]    (철원=연합뉴스) 박영서 기자 = ""방벽 위에서 은밀하게 이동하는 거동 수상자가 있습니다. 영농민이 아닌 것으로 보입니다.""    지난 1일 오전 10시 15분께 강원 철원군 철원읍 대마리 민간인출입통제선(민통선) 초소에서 근무 중이던 육군 제5보병사단 소속 이태주 상병과 폐쇄회로(CC)TV 감시병 송중빈 상병은 방벽 인근에서 거동이 수상한 사람을 발견했다.    방벽을 넘어가려는 듯한 수상한 움직임에 영농민이 아님을 직감한 이 상병과 송 상병은 대대 상황실로 즉각 보고했다.    상황을 전파받은 대대는 즉시 초동조치팀과 초소에서 가장 인접한 부대의 병력 '번개조'를 출동 시켜 현장에서 달아나던 신원미상의 남성을 추격 끝에 붙잡았다.    군은 이 남성이 스리랑카 국적의 A(26)씨라는 것을 확인한 뒤 대공 혐의점 등을 조사했다.    A씨는 ""북한을 거쳐 중국으로 넘어가려 했다""는 황당무계한 이야기를 했다.    이후 군이 경찰에 A씨를 넘기는 과정에서 뜻밖의 사실이 확인됐다.    남성의 소지품과 휴대전화를 살펴보던 중 휴대전화에서 피를 흘리며 쓰러진 남성의 사진과 가방에서 피 묻은 흉기를 발견했다.    이를 토대로 추궁하자 A씨는 ""지난달 26일 전남 진도에서 같은 국적의 30대 동료와 말다툼을 벌이다 살해했다""고 털어놨다.    경찰은 곧장 A씨를 살인 혐의로 긴급체포했다.    송 상병은 ""주어진 임무에 최선을 다했을 뿐인데 성공적인 경계 작전에 이바지할 수 있어서 큰 보람을 느낀다""며 ""앞으로도 사명감을 갖고 최전방 경계 임무에 소홀함이 없도록 최선을 다하겠다""고 말했다.    5사단 표범연대 통일대대장 김용 중령은 ""경계 작전태세를 다시 한번 확인하고 자신감을 가질 수 있는 계기가 됐다""며 ""앞으로도 완벽한 군사대비태세를 갖출 수 있도록 최선을 다하겠다""고 밝혔다.    conanys@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 뜨거운 감자 '비동의 간음죄'▶제보하기
",2020.06.04,-6,215,-0.027906976744186046,0,12.315073,-2.465661,씨/ 의원/ 위원장
