press,title,url,content,like,dislike,time,re_reply
세계일보,"美공군, 첫 흑인 참모총장 이어 첫 여성 주임원사 탄생",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=022&aid=0003476989,우리나라도 꼭 발전해 주임원사와 창모총장이 생겼으면 좋겠다는 마음이고 우리나라도 충분히 잘 할 수있다고 생각한다.,0,1,2020.06.21. 23:46,0
세계일보,"美공군, 첫 흑인 참모총장 이어 첫 여성 주임원사 탄생",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=022&aid=0003476989,소위: 자네가 주임원사인가?,2,4,2020.06.21. 23:41,0
세계일보,"美공군, 첫 흑인 참모총장 이어 첫 여성 주임원사 탄생",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=022&aid=0003476989,PC는 대세이고 막을 수 없다. 세상에는 불가항력이라는 있는 법이지.,0,2,2020.06.22. 04:15,0
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,인도를 응원합니다...코로나를 세계에 퍼트린 중국을 응징해야 핫니다...홍콩과 티벳과 위구르의 독립을 지지합니다,13,0,2020.06.21. 22:28,0
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,중국군이 더 많이 죽었는데 ㅋㅋㅋ,4,2,2020.06.21. 22:24,0
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,차라리 거기서 3차대전이 터지길바란다~~,2,0,2020.06.21. 23:01,0
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,"만약인데,화끈하게 중국,인도 국경 전쟁하라..그래야 정확하게 국경이 생기고 또 전쟁 뒤 휴전된다..서로인정 못해 가난한 군인들이 자꾸 맞아죽어야하는가?",2,1,2020.06.21. 22:14,0
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,세계최고의 민주주의 국가가 아직도 카스트제도가 남아있냐?,1,0,2020.06.21. 22:50,0
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,참내  중국도싫고  근데 머시여 인도가 민주주의라고? 개풀뜯어먹는소리하네  민주주의란것들이  외국여행객 집단폭행성폭행 일삼아도  처벌근거하나도 앖드라 세계최고범위에속한 여행자제국도 인도다  미개족들아  인도나 중국이나 없어져버려라,0,0,2020.06.22. 04:41,0
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,중국이나   인도는 충돌좀 해도돼.. 인구가 너무많아 많이좀 줄여야지..,0,0,2020.06.22. 02:04,0
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,모든 인도인이 상처 입어”,0,0,2020.06.21. 23:50,0
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 인도애들 한번 대해보면 중국 응원 못할텐데, 여자 무시하고 건방지고 명령하는 습관이 몸에 베여있는 애들인데",0,0,2020.06.21. 23:42,1
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,인도는 짱개 공산당 박멸 하는데 한 몫 하겠다,0,0,2020.06.21. 23:35,0
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,"인도는 본보기로 보유한 핵을 베이징, 그리고 중국과 한탕인 마오주의 + 이슬람 폭도 집단 네팔과 파키스탄에 사이 좋게 한 방씩 떨궈주길!!!!!!",0,0,2020.06.21. 22:50,0
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,인도군의  희생에  인도전체가   분노하고  슬퍼하는데비해 중공군들의  사망에는  그들의  가족들만   조용히  슬퍼하는 실정   인명경시  공산당은  청년들을  도발소모품으로   희생시키는것을  중단해라,0,0,2020.06.21. 22:34,0
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,"허참. 모디총리님, 왜 인도인이 멀쩡한 남의땅 티벳, 라닼에 가서 상처를 입나요? 엉뚱한 식민주의 제국흉내 그만내시고 그산  히말라야에서 하산하세요. 시주석님, 누가 중국보고 인도에 뺏긴 티벳땅 찾아달라던가요? 중국도 티벳고원서 내려오세요.석가와 공자께서 부탁하십니다.",0,1,2020.06.22. 01:49,2
서울신문,中·印 국경 충돌에 “서로 네 탓” ...모디 “모든 인도인이 상처 입어”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003100834,저는 중국을 너무 사랑해서 중국이 57개국으로 쪼개져서 많아졌으면 좋겠어요 쭝꿔 짜요! 우한 짜요!,0,2,2020.06.22. 03:28,0
한국일보,[6.25와 여군] '숨겨진 6.25 영웅' 여군을 기억하라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000508087,또 페미니즘 몰이하는구나..지겹다 고만좀우려먹어라,13,4,2020.06.22. 05:23:36,0
한국일보,[6.25와 여군] '숨겨진 6.25 영웅' 여군을 기억하라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000508087,여자든 남자든 참전용사로서 존경과 감사를 받아야 할 것은 마땅하나 정부의 의도가 뻔히 보이는 기사네. 마치 재작년 3.1절때 반일선동 조장과 그 훌륭한 독립운동가 분들 많이 계신데 유독 유관순 열사만 콕 찝어서 오지게 선전했지. 이유는 하나지 가장 유명한 여성 독립운동가이시니까.,6,0,2020.06.22. 06:04:05,0
한국일보,[6.25와 여군] '숨겨진 6.25 영웅' 여군을 기억하라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000508087,군복을 입는 순간 남성 과 여성이라는 사회적 성별은무의미 합니다 모든 군인들은 국민 과 나라를 위해 희생합니다그렇기에  군인은 존중받고 존경받아야 할 대상이지성별을 나누어 분쟁해야 할 대상이 아닙니다,3,0,2020.06.22. 07:27:56,0
한국일보,[6.25와 여군] '숨겨진 6.25 영웅' 여군을 기억하라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000508087,남군이 훨씬 더 많이 희생했다. 비교 불가다. 기억해라.,5,3,2020.06.22. 05:16:14,0
한국일보,[6.25와 여군] '숨겨진 6.25 영웅' 여군을 기억하라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000508087,이번 6.25때 6ㆍ25  전쟁영웅 몆명이나 찾아내 훈장 주는지 보자..,2,1,2020.06.22. 06:31:10,0
한국일보,[6.25와 여군] '숨겨진 6.25 영웅' 여군을 기억하라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000508087,이 정부는 민주투사 분들을 선호하지 6.25 같은 전쟁영웅들은 선호하지 않습니다. 왜냐구요? 다 알면서..ㅋ,1,0,2020.06.22. 06:40:54,0
한국일보,[6.25와 여군] '숨겨진 6.25 영웅' 여군을 기억하라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000508087,6월달이구나를알겠네,0,0,2020.06.22. 07:09:52,0
한국일보,[6.25와 여군] '숨겨진 6.25 영웅' 여군을 기억하라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000508087,아직 국군포로도 많이 살아계신다.. 정부는 그분들의 송환을 위해 무슨 노력을 하고 있나...,0,0,2020.06.22. 07:05:52,0
한국일보,[6.25와 여군] '숨겨진 6.25 영웅' 여군을 기억하라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000508087,"혈연,지연,학연만 조사하겠지!",0,0,2020.06.22. 06:40:41,0
한국일보,[6.25와 여군] '숨겨진 6.25 영웅' 여군을 기억하라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000508087,참 이런거 보기 싫다,0,0,2020.06.22. 05:51:47,0
한국일보,[6.25와 여군] '숨겨진 6.25 영웅' 여군을 기억하라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000508087,그라이  여자도 의무복무할수 있다는 증거네.  남여평등시대자네.   여자도 군대보내라,1,2,2020.06.22. 06:15:18,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,변태들,2,0,2020.06.22. 07:46,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,제발 좀  치료받고 절제해라 진짜,1,0,2020.06.22. 07:27,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,군인들한테 휴대폰 주는것 자체가 이해안됨,2,2,2020.06.22. 07:27,1
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,진짜 보호 받아야하는건 동성애자가 아니고 일반 국민이다 제발 법이 옳은걸 판단할수 있는 올바른 사람들이 보호받는 그런 법이 만들어져야지 무슨 말도 안되는 범죄하는 사람을보호하는 법을  만들라는 건지 말도 안되는 소리 그만 해라 유럽이 허락했다가 결혼 인구 뜩 떨어지고 공원에서 대놓고 동성 성관계 하는 것에 토악질이 나오더라,5,0,2020.06.22. 07:13,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,군인권위 소장이 예전 누구였더라?,1,0,2020.06.22. 07:13,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,성소수자가 아니라 동성애자라는 말이 맞고  자기 절제력이 없이 말초신경에 빠져서거나 정서적 나약에서 오는 것이다 동성애자들은 자기들 쾌감을 유지하기 위해  선천적 병이라고 거짓말 한다 동성애자로 살다가 거기서 나온 친한 사람들이 말 했다 다 자기들이 인정 받고 마음 편하게 즐기기 위해 선천적으로 태어난다고 거짓 말하는 거라고 근데 무슨 성 소수자라고 보호를 하래 너네 때문에 사회 망가져가는것 모르니?,9,0,2020.06.22. 07:07,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,나라꼴이 이러니 정신이 나간 사람들이 많은가보네 ㅎ ㅎ,1,0,2020.06.22. 07:07,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,"호기심으로 라도 동성 성관계 하지도 말자!에이즈 안걸리면 다행....늙으면 변이 세는 변실금온다,",4,3,2020.06.22. 05:53,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,그렇게 성소수자가 못마땅하면 성소수자를 군대에 받지를 마 니들은 성소수자를 정신병자 취급하잖아 정신병자를 멀쩡한 사람만 끌려가는 군대에 끌고간다는 거 자체가 어불성설 아니냐? ㅋㅋㅋ,1,15,2020.06.22. 05:52,3
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,이게 다~~ 원숭이가 서울시 광장에서 멍멍드러븐 동성애자 축제를 허가해주는 바람이 이렇게 된거임!!! 쉬파~ 동성애는 자연의 섭리를 파괴하는 우주최광 가뷔지들이나 하는거임!!! 퉤!!!,13,2,2020.06.22. 05:03,2
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,현역 아니고 이미 제대했으면 어떻게 되는건가요? 근데 군대 내 동성애 빈번하다고 들었는데 아닌가요?,2,1,2020.06.22. 04:45,1
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,"북한은 또 난리를 치고 있는데 군복무기간 단축, 병사 휴대폰 지급, 황제병사 논란 등 아주 개판이네..",10,0,2020.06.22. 04:36,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,대통령이 잘하니깐 군대도 확실히 좋아지는구나. 그런데 도대체 하는일이 뭔지. 왜 있는지를 모르겠다.,2,4,2020.06.22. 04:11,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,ㅋ,0,0,2020.06.22. 04:09,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,군인 아니면 처벌 불가능이네.,0,0,2020.06.22. 03:58,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,군형법 절대 폐지되면 안된다!! 차별금지법통과되면 저런일 막을수도 없고 일반인들 역차별받는 시대가 올것이다,2,0,2020.06.22. 03:23,0
MBN,'군복 입고 음란행위' 트위터 사진…군사경찰 수사 착수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001468679,군부대가 맞는지가 아니라 ㅋ 영상보면 딱봐도 군부대 내무실인데 ㅋㅋ,5,0,2020.06.22. 02:34,0
연합뉴스,"""트럼프, 검사 확대하면 확진자 는다고 했지만 이는 거짓""(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011693330,입만열면 뻥이요 거짓 재발 낙선해서 들어가라,0,0,2020.06.21. 20:57,0
연합뉴스,"""트럼프, 검사 확대하면 확진자 는다고 했지만 이는 거짓""(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011693330,어떻게 해서든 스크래치 낼려고 하는구나 하는짓이 누구랑 똑같네,0,0,2020.06.21. 20:39,0
오마이뉴스,"""닭의 모가지를 비틀어도 새벽은 온다"", 유신정권 마침표 찍다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=047&aid=0002274010,유신정권이 자유선진국으로 가기 위한 과정이었다면 좌파정권은 공산주의로 가는 부정선거 정권이지.,3,0,2020.06.21. 18:55,0
매일경제,"6·25 `유엔 참전용사` 손주 4명 ""한국서 공부해 꿈 이루겠다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=009&aid=0004599548,이런데 돈쓰는거 아깝지 않다,0,0,2020.06.21. 23:42,0
매일경제,"6·25 `유엔 참전용사` 손주 4명 ""한국서 공부해 꿈 이루겠다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=009&aid=0004599548,환영합니다~ 여러분의 할아버지들께서 지켜주셔서 대한민국이 이정도로 접성장하였습니다. 직 드리진 못하지만 이렇게나마 감사인사 드립니다! 꼭 꿈 이루시길 바래요,2,0,2020.06.21. 20:18,0
매일경제,"6·25 `유엔 참전용사` 손주 4명 ""한국서 공부해 꿈 이루겠다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=009&aid=0004599548,환영합니다. 한국에서 꼭 꿈을 이루세요,2,0,2020.06.21. 19:17,0
매일경제,"6·25 `유엔 참전용사` 손주 4명 ""한국서 공부해 꿈 이루겠다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=009&aid=0004599548,"환영해요, 그대들의 할아버지들 덕분에 대한민국이 이렇게 살수있었습니다,개인적으로 여러분께 감사의 말씀을 드립니다,",2,0,2020.06.21. 18:43,0
파이낸셜뉴스,무학 ‘6.25 전쟁 70주년’ 한정판 딱 좋은데이 출시,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=014&aid=0004447052,좋은일 응원합니다,0,1,2020.06.21. 22:17,0
세계일보,인도 장관 “국경 충돌로 중국도 최소 40명 이상 사망”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=022&aid=0003476914,ㅋㅋ 아직도 아무 발표 안 하는거 보면 피해가 막심한게 분명하다 상종 못 할 놈들,3,2,2020.06.21. 19:07,0
세계일보,인도 장관 “국경 충돌로 중국도 최소 40명 이상 사망”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=022&aid=0003476914,인도를 지지합니다,0,0,2020.06.22. 11:45,0
세계일보,인도 장관 “국경 충돌로 중국도 최소 40명 이상 사망”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=022&aid=0003476914,인도를 지지합니다,0,0,2020.06.22. 10:11,0
한겨레,‘전두환 재판’에 5·18 당시 헬기 조종사 출석 여부 관심,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002502004,국가권력(두환이 포함)이 잘못한게 있다면 당연히 처벌했어야 하고 또 무기고를 털고 도청을 점거하고 국군에게 차량으로 돌진한 사람도 같이 처벌해야함 왜냐면 대한민국은 법치주의임 수 틀린다고 무기고 털어서 무장하고 달려들면 이건 명백한 처벌 대상임 그 어떤 이유에서도 무기고를 털면 안되지,13,3,2020.06.21. 17:29,1
한겨레,‘전두환 재판’에 5·18 당시 헬기 조종사 출석 여부 관심,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002502004,5 18광주 에  있었던 공수부대 사병 장교  부시관 아직도 살아계시면  전두환  재판에 나오셔서  증언을 해주셨음 감사하겠습니다.  제발요,10,1,2020.06.21. 17:10,1
한겨레,‘전두환 재판’에 5·18 당시 헬기 조종사 출석 여부 관심,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002502004,니들 부모나 자식한테 총쏘고 배에 칼심어주고 머리에 곤봉으로 구멍 예쁘게 뚫어줘도 니들은 가만히 있어라.너랑 매일 인사하던 옆집 친구가 피 철철 흘리고 죽어가도 너는 가만히 숨도 안쉬고 말도 안하고 살아라 너는 모범시민이니까?그래서 니가 비겁한 놈이고 너같은 것들은 자유를 누릴 자격이 없는거다.남들이 피흘리면서 일궈놓은 자유에 기생하는 주제에 법이고 사상이고 뚫린입이라고 얘기도 하지말고 니생각으로 재단도 마지마라 역겹다.,7,1,2020.06.21. 21:39,0
한겨레,‘전두환 재판’에 5·18 당시 헬기 조종사 출석 여부 관심,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002502004,악마의 변호인은  악마에게 영혼을 판 사람,4,1,2020.06.21. 17:15,0
한겨레,‘전두환 재판’에 5·18 당시 헬기 조종사 출석 여부 관심,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002502004,대포를 안 쏜게 어디냐,7,6,2020.06.21. 17:08,3
한겨레,‘전두환 재판’에 5·18 당시 헬기 조종사 출석 여부 관심,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002502004,린민재판이네..,1,0,2020.06.22. 01:01,0
한겨레,‘전두환 재판’에 5·18 당시 헬기 조종사 출석 여부 관심,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002502004,"그동안 전두환이로 부터 수없이많은 은혜와 특혜를,그리고 협박을 받았을건데, 설령 증인 그놈들이 발포를 했더라도 확실한 증거가 없는데 발포했다고 시인하겠나? 혹시 양심에 기대해본다면 모를까.",1,1,2020.06.21. 17:21,0
한겨레,‘전두환 재판’에 5·18 당시 헬기 조종사 출석 여부 관심,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002502004,박정희 죽고 권력먹은 전두환 대통령..,0,0,2020.06.22. 10:19,0
한겨레,‘전두환 재판’에 5·18 당시 헬기 조종사 출석 여부 관심,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002502004,헬기에서 시위대를 향해 쏘았다매 그럼 맞은사람 있거나 헬기사격에 맞는사람을 본자들이 있을것 아닌가  간단힌걸 어렵게 풀어가네,0,0,2020.06.22. 05:09,0
한겨레,‘전두환 재판’에 5·18 당시 헬기 조종사 출석 여부 관심,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002502004,전두환 부역자들 국내외 재산환수. 지금하지 않으면 50~100년후 후손들이 애먹는다. 친일재산 환수처럼.,0,0,2020.06.21. 22:29,0
한겨레,‘전두환 재판’에 5·18 당시 헬기 조종사 출석 여부 관심,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002502004,당시영상엔 코브라 안보이는데,0,0,2020.06.21. 18:30,0
한겨레,‘전두환 재판’에 5·18 당시 헬기 조종사 출석 여부 관심,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002502004,상층부에서 시민군이 칼빈으로 올라오는 계엄군 사격해서 남은게 7.62구경탄흔인데ㅋㅋ 금남로 한복판에서 UH1헬기로 기총소사?ㅋㅋ  각 절대안나온다ㅋㅋ  정의구현사제단 조비오목사 발언에서 시작된게 기총소사논란인데ㅋㅋ  그전에는 기총소사발언 왜 없었냐? 그리고 그 한복판에서 있었다면 이건 좌우상관없이 기총소사 있었다고 의견합치가 있어야하는데 논란되는것 자체가 기총소사 개구라라는 증거지 어휴,0,2,2020.06.21. 18:38,0
중앙일보,“유의미한 활동은 아닌 것 같지만”…북한군 움직임에 ‘초긴장’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=025&aid=0003010881,속이뻘건데 아무리  겉을하얗게 덧칠한들 바뀌랴 양면전술에 그만 놀아나고 강건한 국방력을 초석으로 우리모두 똘똘뭉처 위기를 기회로 만듭시다 !  멸공방첩,0,0,2020.06.22. 06:52:55,0
중앙일보,“유의미한 활동은 아닌 것 같지만”…북한군 움직임에 ‘초긴장’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=025&aid=0003010881,음흉한 공산당,0,0,2020.06.22. 06:48:20,0
