,press,title,url,content,like,dislike,time_written,re_reply,query
787,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,철저한 수사를 바라지만 과연 대기업오너벽을 넘을수 있으려나~~~~,0,0,2020.06.13. 09:42,0,공군 특혜
788,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,군기가 생명인 군대가 어쩌다가 저렇게 됬나 걱정이 이만저만이 아니다. 군대를 군대답게 만드는 계기가 되기를 바란다.,2,0,2020.06.13. 09:29,0,공군 특혜
789,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,공군이 자기네 문제를 스스로 조사하게 놔두어서는 안된다. 중립적인 다른 수사기관이 수사하게 하라.,3,0,2020.06.13. 09:16,0,공군 특혜
790,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,1인 생활관? ㅋㅋㅋㅋ,0,0,2020.06.13. 00:16,0,공군 특혜
791,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,"드디어 걸렸네 ""Nice""",1,0,2020.06.12. 23:56,0,공군 특혜
792,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,비단 이것뿐이 아닐꺼라는 이 기분 나쁜 기분은 뭐지?,0,0,2020.06.12. 22:26,0,공군 특혜
793,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,나라다운 나라 머찌다,2,0,2020.06.12. 21:37,0,공군 특혜
794,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,사단장하고 대대장 ㅋㅋㅋ 나이스 부회장 아들 온다고 오예라고 했을듯 자기 주머니 돈채워줄 병사 온다고ㅋㅋ,7,0,2020.06.12. 21:32,0,공군 특혜
795,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,공군이 무슨 낯으로 조사를. 믿겠는가 국민들이. 법과 제도가 썩고 누구나 재벌의 개노릇만 하려고 하니 그 조사결과 뻔하다. 스스로 자정능력도 상실한 나라다.,4,0,2020.06.12. 21:26,0,공군 특혜
796,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,재복무,2,0,2020.06.12. 21:26,0,공군 특혜
797,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,군대는 여전히 x같은 곳이구나. 조국의 이름으로 청춘을 갉아먹는 곳. 양구에서 군생활 했는데 정말 나라와 공동체를 위해 군생활한다는 생각은 안 들더라.,3,0,2020.06.12. 21:23,0,공군 특혜
798,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,장관 머하냐 설마 아는 인간 아들놈?이건 아니지당장 수사해야지 무슨 니미럴 감찰이야청와대는 또 머하고,0,0,2020.06.12. 21:20,0,공군 특혜
799,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,부모 덕으로 대학원 의전원도 가는 것이 아무렇지도 않게 되어버리고 그것을 대통령 법무부장관까지 대 놓고 감싸고 도는 현실에 이상한 일도 아니지요 다만 우리 같은 부모 빽 없는 자식들만 공정 정의를 허공에 외치며 오늘도 죽기 살기 입시 준비하고 군 생활 열심히 합니다,9,0,2020.06.12. 21:18,0,공군 특혜
800,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,"엄정하게 수사하고, 이 일 뿐만 아니라 다른 무슨 부패가 있는지 이 기회에 군 기강 해태와 부패행위를 철두철미하게 아주 싹이 마르도록 말살해야만 한다. 가난한 자식은 군대 가서 상이병이 되고, 부자인 자식은 군대에서 빨래와 생수를 받아 누린다는 건 대한민국에 대한 모독이다.",5,0,2020.06.12. 21:14,0,공군 특혜
801,MBN,"title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
title    공군 부사관 ""금수저 병사 특혜"" 주장…공군본부, 감찰 착수
Name: 13, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001465758,저런놈 80년대에 군생활했슴 맞아죽었다,3,1,2020.06.12. 20:27,2,공군 특혜
802,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,기업임원 아들만저러냐 연예인들도 저러던데,1,0,2020.06.13. 01:03,0,공군 특혜
803,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,수십년간 관행적으로 이루어진 것이다.이번에  세상 밖으로 알려진 것 뿐....,0,0,2020.06.12. 23:56,0,공군 특혜
804,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,한심그자체빙구덜 잠이오냐청와대에서국개덜아,1,0,2020.06.12. 23:50,0,공군 특혜
805,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,정말   이나라  군대가 어쩌다  이리 됐냐.,2,0,2020.06.12. 23:39,0,공군 특혜
806,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,공군에서 감찰하면 안됩니다ᆞ상급부서인 합참이나 국방부에서 해야합니다ᆞ,6,0,2020.06.12. 23:32,1,공군 특혜
807,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,해당 부대 지휘관들 해명 좀 해 보시죠ㆍ이 기사가 사실이라면  해당부대  지휘관들 전부 책임제야 합니다ᆞ,1,0,2020.06.12. 23:30,0,공군 특혜
808,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,여러분!!! 나이 20대 초중반 남자 대학생이 선글라스 쓰고 5억 넘는 슈퍼카 람보르기니 타고 대학교 다니면 여자들은 어떤 생각을 할까요?,0,0,2020.06.12. 23:20,4,공군 특혜
809,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,왜 이런 적폐가 사라질 수없는 걸까요?,1,2,2020.06.12. 23:09,1,공군 특혜
810,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,군인원센터면 믿거고 간부독단적인 행보면 인정합니다,1,0,2020.06.12. 23:08,0,공군 특혜
811,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,이재용 몇조원 보다 어디 듣보잡 금수저 타겟 좋은 청년 물타기 프레임 좋네? 와우! 네일베만 보면 프렘이 넘나 잘보이는것!,1,4,2020.06.12. 23:06,0,공군 특혜
812,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,좌빠리의군대답다!,0,3,2020.06.12. 23:01,0,공군 특혜
813,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,한국식 사병군대는 흙수저들만 2년간 시급 200원 받으며 감금노예 생활을 해야한다.,3,0,2020.06.12. 22:59,0,공군 특혜
814,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,이러고도 군대냐?  문대통령이 뭐라 생각할까? 해당부대장은 뭐하냐?  썩은것들. 노예근성들!,0,0,2020.06.12. 22:58,0,공군 특혜
815,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,이게 왜 정치섹션에 있어서 댓글을 가려놓냐. 사회면에 놔야지.,0,0,2020.06.12. 22:56,0,공군 특혜
816,연합뉴스TV,"title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
title    ""병사가 1인실 사용""…공군, 특혜 의혹 감찰
Name: 14, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000433042,이재용 영장기각후  대기업 도덕성 흠짓내기용 뉴스. 그렇다고 저 인간을  옹호할 마음은 없음.,0,0,2020.06.12. 22:53,0,공군 특혜
817,YTN,"title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
Name: 15, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001451871,기억들 하시는지요....박근혜 정부 시절에  박찬주 대장이  사병들 사역 시켰다고  무던히도 발광 하던 사람들 다 어디 갔습니까...문재인 정부 들어 와서  사병이 영관 장교를 폭행 하는 것도 모자라서 이제는 사병이 부사관을 사역까지 시키는 지경이 되고 말았습니다...한심 하고 답답할 따름 입니다...,8,1,2020.06.12. 20:29:59,0,공군 특혜
818,YTN,"title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
Name: 15, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001451871,코너링이 괜찮다고..... 운전병 된 아그도 있고.  운전병이었는데 부대에서 축구하다 다리 다쳤다고 일찍 제대하고는.... 해외여행 가는 아들도 있더라....,1,0,2020.06.12. 20:26:18,0,공군 특혜
819,YTN,"title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
Name: 15, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001451871,이거 기업이름이 먼데?,1,0,2020.06.12. 20:14:16,4,공군 특혜
820,YTN,"title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
Name: 15, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001451871,명예를 지켜야할 군간부 새끼들이 저게 뭐하는짓이냐~~ㅉㅉ,0,0,2020.06.12. 20:55:02,0,공군 특혜
821,YTN,"title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
Name: 15, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001451871,공군에는 소위 좀 산다 하는 집 애들 많이 갑니다만 이런 얘긴 처음 들어봅니다.  저렇게 할정도면 소위 메이저급 재벌이 아닐까 추측해봅니다,0,0,2020.06.12. 20:31:46,0,공군 특혜
822,YTN,"title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
Name: 15, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001451871,군도 그냥 자리만 차지하고 세금만 축내는 새끼들은 모조리  정리해야한다.,0,0,2020.06.12. 20:29:31,0,공군 특혜
823,YTN,"title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
Name: 15, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001451871,공군 총장 사임하라 열받아,0,0,2020.06.12. 20:22:09,0,공군 특혜
824,YTN,"title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
title    ""재력가 부모 둔 병사에게 온갖 특혜""...공군, 감찰 착수
Name: 15, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001451871,부대장 독도로보내요,0,0,2020.06.12. 20:19:09,0,공군 특혜
825,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,추미애 아들은?,65,12,2020.06.12. 19:29:44,7,공군 특혜
826,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,빨리 까라 회장이 누군지. 문재앙친구?,58,30,2020.06.12. 19:05:19,17,공군 특혜
827,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,어린 넘이  나쁜짓만  배웠네 역시  가정교육이  중요한듯요  돈이 많으면  인성교육도  잘해야 하는데  한국은 그냥 부자놈이  된다  그래서  재벌개혁도 반드시 필요하다,21,0,2020.06.12. 19:10:25,0,공군 특혜
828,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,"대단한 내부고발자이다.  꼭 필요한 군인이며, 신상필벌의 원칙을 엄격히 적용해야 할 것이다.",21,0,2020.06.12. 19:09:13,0,공군 특혜
829,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,문재앙 정경두 처형하라,8,3,2020.06.12. 19:45:18,0,공군 특혜
830,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,지금 좌파정권에 가까운 재벌이면..흐지부지 될테고..아니면...길길이 날뛸 정부이니...조용한것보니..좌파쪽에 친한 재벌이겟네..이넘의 정부는 좌 우를 확실히 구분지어 처리한다니까...이게..문죄인이 꿈꾸는 세상이다...ㅎㅎㅎ,5,1,2020.06.12. 20:27:40,0,공군 특혜
831,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,사실이라면 부대장 포함하여  관련자  엄벌해야 합니다..군에 암적 존재입니다..사병은  빡신 부대로 전출시켜야 합니다..,4,0,2020.06.12. 19:37:04,0,공군 특혜
832,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,이정권들어 군대가 캠프화된듯...이게 나라냐....,4,0,2020.06.12. 19:34:19,0,공군 특혜
833,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,진실이냐? 재벌은 아예 보내지않지재벌중에 누가 병과로 만기제대했어?삼성  현대중   누가?준재벌이다  분명  부대에 기부형식으로  뭐가있겠지..썩었다,7,4,2020.06.12. 18:58:17,0,공군 특혜
834,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,뭐 시험도 똑바로 안보고 의사되는 세상인데 ㅋㅋ,3,0,2020.06.12. 19:47:34,0,공군 특혜
835,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,역대 최고 허접군대,2,0,2020.06.12. 20:28:05,0,공군 특혜
836,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,그 삼보 걷고 절 잘하는분 아드님은?,1,0,2020.06.12. 20:35:50,0,공군 특혜
837,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,몽둥이로 때려죽일놈들 구석구석 없는데가없네 기가막힌다,1,0,2020.06.12. 20:11:29,0,공군 특혜
838,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,이게 나라냐!!!,1,0,2020.06.12. 20:05:22,0,공군 특혜
839,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,감옥 처넣어라,1,0,2020.06.12. 20:01:19,0,공군 특혜
840,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,이 나라 군대가 세계에 명성을 날리던 그 기세는 어디로가고... 개판 5분전 패잔병이 되었는가...,1,0,2020.06.12. 19:59:30,0,공군 특혜
841,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,"나라가 하도 개판이니, 이젠 별 그지같이 어린것도 군대내에서 갑질을 해대는구나. 병사가 장교를 두들겨 패지를 않나, 장교가 부하여군을 성추행하질 않나~~ 군기강이 땅바닥에 떨어졌구나. 자식을 보믄 그 부모를 알수가 있단다. 에휴~~",1,0,2020.06.12. 19:43:04,0,공군 특혜
842,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,정치인 & 재벌 자제분들 ...  추미애 장관 아들은 ???,1,0,2020.06.12. 19:36:43,0,공군 특혜
843,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,저런거 분명하게 처리 못하면 사회에 대한 불만으로 자생적 공산주의자가 생겨 난다 철저하게 조사해 국방의무 앞에는 금수저 흙수저 차별이 없다는 걸 보여줘야한다,1,0,2020.06.12. 19:26:08,0,공군 특혜
844,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,어디 회장님여. 공개해라. 얼굴좀보자. 쉐이,1,0,2020.06.12. 19:03:57,0,공군 특혜
845,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,그러니까요.  추미애 아들은 왜 조사안해요?,1,1,2020.06.12. 20:49:21,1,공군 특혜
846,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,ㄷㄷ제 2의 추미애 썬인가?,1,1,2020.06.12. 19:32:27,0,공군 특혜
847,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,군대가 좌빨이 정권잡고 꼬리지가 엿같이 돌아가네~북방부장관이 개정은이한테 충성질하고 자빠졌으니~,1,1,2020.06.12. 19:17:05,0,공군 특혜
848,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,반드시 일벌백계해야합니다군관련 비리는 역적행위입니다군내부고발자는 포상실시해야합니다.,0,0,2020.06.12. 23:30:42,0,공군 특혜
849,서울신문,"title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
title    ‘금수저’ 병사 무단외출 특혜 의혹..공군 감찰 착수
Name: 17, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003098601,법무장관아들  이라서   조사 못함ㅡㅋ,0,0,2020.06.12. 20:52:44,2,공군 특혜
