,doc_id,query,press,title,ex_url,in_url,content,is_relation,master,time_written,n_comments
154,공군 황제202006160010,공군 황제,JTBC,"'황제 복무 병사' 무단이탈 혐의 확인…공군 ""사안 엄중""",http://news.jtbc.joins.com/article/article.aspx?news_id=NB11955373,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=437&aid=0000240567,"
[앵커]군이 공군 사병의 이른바 '황제 복무' 의혹에 대해 수사에 들어 갔습니다. 생활관을 혼자 쓰고 간부에게 빨래 심부름을 시켰다는 의혹에 더해서 무단 외출을 한 혐의까지 드러났습니다. 전해드렸듯이 이 병사는 신용평가그룹 부회장의 아들입니다.이한길 기자입니다.[기자]공군이 '황제 복무' 의혹을 받고 있는 서울의 한 공군부대 A상병에 대한 수사를 군사경찰에 의뢰했습니다.공군 관계자는 ""외출증을 발급받지 않고 부대를 무단 이탈한 혐의가 확인돼 군사경찰이 우선 이 부분부터 수사를 시작했다""고 말했습니다.실제로 지난주 올라온 청와대 청원에는 A상병이 ""4월 29일 부대 체육대회 때 외래진료 외출증 없이 탈영을 했다""는 의혹이 포함돼 있습니다.감찰이 진행 중인 상황에서 수사가 동시에 이뤄지는 건 매우 이례적입니다.군 당국은 그만큼 사안을 엄중하게 보고 있다는 뜻이라고 했습니다.공군참모총장도 직접 나서 철저한 감찰과 수사를 지시했습니다.원인철 총장은 ""국민 신뢰가 이렇게 무너진 적은 없다""며 ""법과 규정, 절차를 어긴 부분이 있다면 엄정하게 처벌하겠다""고 말했습니다.하지만 정작 국방부 장관은 결이 다른 말을 해 논란을 키웠습니다.[정경두/국방부 장관 : 소수 인원의 일탈행위가 우리 군 전체 기강에 문제가 있음을 의미하는 것은 아닙니다.]A상병은 현재 외부 병원에 입원 중인 것으로 알려졌습니다.지난 11일 피부질환 치료를 목적으로 청원휴가를 낸 뒤 아직 부대로 복귀하지 않은 겁니다.공교롭게도 휴가 간 날은 청와대 청원이 올라오기 하루 전날입니다.A상병은 휴가를 낼 때도 진단서를 사전에 제출하지 않았습니다.다만 공군은 진단서의 경우, 휴가를 낸 뒤 14일 이내 제출하면 되기 때문에 규정상 문제는 없다고 했습니다.(영상디자인 : 강아람)이한길 기자 (oneway@jtbc.co.kr) [영상편집: 이화영]▶나도 모르게 내 돈이…토스 '결제 사고' 논란▶시청자와 함께! JTBC 뉴스 제보하기Copyright by JTBC(http://jtbc.joins.com) All Rights Reserved. 무단 전재 및 재배포 금지
		",1,공군 황제202006160006,2020-06-16 08:49:18,
155,공군 황제202006160011,공군 황제,KBS,공군 ‘황제 복무’ 수사…총장 “대국민 신뢰 무너져”,http://news.kbs.co.kr/news/view.do?ncd=4471336&ref=A,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=056&aid=0010853030,"
 [앵커] 공군 사병이 군 생활 전반에 걸쳐 지나친 특혜를 받고 있다는 이른바 '황제 복무' 의혹과 관련해 군이 수사에 착수했습니다. 내부 감찰 과정에서 위법 사실이 확인돼 수사로 전환한 겁니다. 공군참모총장은 해당 사안을 매우 엄중하게 보고 있다고 했습니다. 조빛나 기자가 보도합니다. [리포트] ""부모 재력 때문에 특정 병사에게 특혜를 주고, 부대는 이를 묵인·방조하고 있다."" 청와대 국민청원에 올랐던 한 금융사 임원 아들의 이른바 '황제 복무' 의혹 일부가 사실로 드러났습니다. 공군은 방공유도탄사령부 제3여단 소속 A 상병이 외출증을 발급받지 않고  부대를 드나든 정황을 확인했습니다. 무단이탈은 군 형법에서  1년 이하 징역이나 3백만 원 이하 벌금형에 해당합니다. A 상병은 현재 질병 휴가를 낸 상태지만, 군은 이번 주 내에  수사를 마무리한다는 방침입니다. 군은 동시에  A 상병이 근무한 부대의 관련 장병 전원에 대해 전면적인 감찰도 하고 있습니다. A 상병이  부사관을 시켜 빨래와 물을 전달받고  생활관을 단독으로 사용한다는 등의 의혹이 제기됐는데 '특혜로 보였다'는 진술이  여럿 나온 것으로 전해졌습니다. [조세영/공군 공보팀장 : ""금요일부터 공군본부 차원의 감찰조사가 진행 중이고 이 부분은 국민 여러분들의 관심이 큰 사안이기 때문에...""] 원인철 공군참모총장은  긴급 대책회의에서 ""대국민 신뢰가 이렇게 무너진 적은 거의 없었다며, 총장을 비롯한 각급 부대 지휘관의 깊은 성찰이 요구된다""라고  질책했습니다. 그러면서 국민의 눈높이에 맞춘 철저한 조사를 지시했습니다. KBS 뉴스 조빛나입니다.조빛나 기자 (hymn@kbs.co.kr)▶ ‘코로나19 팩트체크’ 제대로 알아야 이긴다▶ 우리 동네 무슨 일이? KBS지역뉴스▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!
",1,공군 황제202006160006,2020-06-16 07:02:31,
156,공군 황제202006160012,공군 황제,MBN,"'황제 병사' 조사도 특혜 논란…공군 참모총장 ""엄정히 처벌""",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4185672,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001466686,"
			【 앵커멘트 】  부모의 재력으로 특혜를 받아 '황제 복무'를 한다는 의혹이 제기된 공군 병사에 대해 군사 경찰이 수사에 착수했는데요.  군 당국은 해당 병사가 휴가를 나가 입원 중이라며 전화나 방문 조사를 하겠다는 입장이어서 수사도 특혜라는 비판이 나옵니다.   배준우 기자입니다.【 기자 】  공군 병사에 대한 이른바 '황제 군 복무' 의혹 중 일부가 사실로 드러나 군사 경찰이 수사에 착수했습니다.  「한 공군 병사가 부모의 재력으로 」특혜를 받아 1인 생활관을 사용하고 무단 외출을 하며, 부사관들에게 빨래 심부름까지 시킨다는 국민청원이 올라와 논란이 일었습니다.  군 당국은 해당 병사가 폭로 글이 올라온 지난 11일 치료를 받으러 휴가를 나가 있어 전화나 방문 조사를 진행하겠다는 입장입니다.  수사도 특혜라는 비판이 나옵니다.▶ 인터뷰 : 조세영 / 공군 공보팀장- ""(「하필이면 논란이 됐는데 그때 질병 이유로 청원휴가를 나간 건가요?) 휴가가 먼저인 것으로 알고 있는데, 관련돼 있는지에 대해서는 조사가 필요할 것….""」  이에 대해 「원인철 공군참모총장은 지휘관 회의를 소집하고 잘못된 부분은 엄정히 처벌하라고 지시한 것으로 알려졌습니다.」  여기에 해당 공군 대대의 하급부대에서도 갑질 의혹이 나오면서 군 기강 해이를 질타하는 목소리가 커지고 있습니다.  「하급부대 대대장이 본인 관사를 청소시키고, 군용품을 횡령하는 등 폭언과 갑질을 일삼았다는 폭로가 나온 겁니다. 」  「제보자는 지난 1월에도 해당 대대장이 비위 행위로 감찰을 받아 경고 처분을 받았지만, 오히려 내부고발자를 색출해 보복을 가하고 있다고 주장했습니다.」  해당 대대장은 여전히 보직을 수행 중인 가운데, 공군은 감찰에 착수했습니다.  MBN뉴스 배준우입니다.  [ wook21@mbn.co.kr ]  영상취재 : 구민회 기자  영상편집 : 김경준▶ 네이버 메인에서 'MBN뉴스'를 만나보세요!▶ MBN 무료 고화질 온에어 서비스 GO!▶ 공정하고 신뢰받는 뉴스 'MBN 종합뉴스' 바로가기< Copyright ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지 >
		",1,공군 황제202006160006,2020-06-16 10:03:04,
157,공군 황제202006160013,공군 황제,쿠키뉴스,"공군, 최영 나이스홀딩스 부회장 아들 ‘황제복무’ 수사...총장 “엄중 처벌”",http://www.kukinews.com/news/article.html?no=799373,,,1,공군 황제202006160006,2020.06.16,
158,공군 황제202006160014,공군 황제,스포츠서울,"'황제복무' 공군병사 헌병수사 착수, 공군총장 ""국민 신뢰 무너졌다"" 엄중처벌",http://www.sportsseoul.com/news/read/927225?ref=naver,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=468&aid=0000669597,"



원본보기

[스포츠서울 박효실기자] 공군 병사의 황제 군복무에 대한 여론이 들끓고 있는 가운데 군이 정식수사에 착수했다.군 측은 15일 공군 방공유도탄사령부 제3여단 소속 병사 A씨가 ‘황제 군 복무’를 했다는 의혹에 대해 정식 수사에 착수했다. A씨는 종합 금융그룹 나이스그룹 부회장 아들로 알려져 ‘금수저’ 논란에 불을 붙였다. 공군 관계자는 15일 “A 병사와 관련해 제기된 의혹들에 대해 감찰이 진행 중인데 근무지 무단이탈 등의 사실이 포착되어 군사경찰(옛 헌병)이 수사에 착수했다”면서 “외출증을 발급받지 않고 무단이탈한 혐의 등을 받고 있다”라고 밝혔다.지난 12일부터 감찰에 들어간 공군본부는 해당 병사에 제기됐던 ▲ 병사 빨래·음료수 배달 관련 부사관 심부름 ▲ 1인 생활관 사용 ▲ 무단 외출 등의 의혹을 조사한 결과 상당 부분 사실임을 밝혀낸 것으로 알려졌다.공군은 또 3여단 본부에 대한 감찰을 위해 요원 2명을 추가 투입했다.공군 관계자는 “공군 일선 부대를 대상으로 이처럼 고강도 감찰이 진행되는 것은 처음이다. 수사 결과 책임을 져야 하는 인원은 지위고하를 막론하고 엄중 처벌할 것”이라고 말했다.원인철 공군총장은 이날 오전 전대급 이상 모든 부대의 지휘관들이 화상으로 참석한 가운데 긴급 대책회의를 주관하고 “공군부대에서 발생한 ‘병사의 군 복무 관련 의혹’ 제기 건에 대해 대국민 신뢰가 이렇게 무너진 적은 거의 없었을 정도로 매우 엄중하게 인식해야 할 사안이다. 총장을 비롯한 각급 부대 지휘관은 깊은 성찰이 요구된다”고 밝혔다.한편 해당 병사 A 씨는 자신에 대한 의혹이 청와대 국민청원이 게시된 당일인 지난 11일 피부질환 치료를 목적으로 청원휴가를 나간 것으로 드러났다. 국민청원에 올라온 글은 A 씨가 휴가를 나간 뒤인 같은 날 저녁에 게시됐다. 공군은 수사 대상자인 A 씨에 대한 부대 조기 복귀 조치 등은 현재로서 고려하지 않고 있다고 설명했다. A 씨는 최대 10일의 휴가를 사용할 수 있다. gag11@sportsseoul.com[기사제보 news@sportsseoul.com]  Copyright ⓒ 스포츠서울&sportsseoul.com
",1,공군 황제202006160006,2020-06-16 08:51:09,
159,공군 황제202006160015,공군 황제,서울경제,"군사경찰, ‘황제복무’ 공군병사 자대배치 과정 집중 조사",https://www.sedaily.com/NewsView/1Z41TX1S14,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=011&aid=0003754384,"
정원 1명 재정처에 배치···선임병사 전역 10개월 남아



[서울경제] 군사경찰이 ‘황제복무’ 의혹을 받는 공군 병사의 자대배치 과정을 집중적으로 들여다보는 것으로 알려졌다.16일 군 관계자에 따르면 군사경찰은 공군 방공유도탄사령부 제3여단 소속 최모 상병이 본부 재정처로 보직된 경위를 집중 조사하고 있다.최 상병은 부사관에게 빨래와 음료수 배달 심부름을 시키고, 1인 생활관을 사용하는 등의 특혜를 받았다는 의혹을 받고 있다. 최 상병이 국내 한 신용평가회사 임원의 아들로 알려지면서 특혜 논란이 더욱 커졌다.특히 정원이 1명인 재정처 보직에 전역이 10개월가량 남은 선임병사가 있음에도 최 상병이 추가로 배치된 것을 두고 의혹이 제기됐다.군사경찰은 최 상병의 보직을 명령한 상급자 등을 찾아내 보직 배치 경위를 살펴볼 계획이다. 아울러 최 상병의 무단이탈 혐의 입증에도 주력하고 있는 것으로 알려졌다. 복무 중 피부질환을 이유로 외근을 나가 집 근처 병원을 방문한 것으로 전해진 최 상병은 외출증 없이 부대를 나간 혐의를 받고 있다.군 관계자는 “군사경찰은 최 상병이 실제 병원 치료를 받았는지, 진료 이후 부대에 즉시 복귀했는지 등을 살펴보고 있다”며 “또 위병소 출입 기록 등을 분석해 최 상병이 규정을 초과해 외출과 휴가를 나갔는지 여부도 들여다보고 있다”고 전했다.간부와 병사들의 진술을 종합하면 최 상병의 부모가 부대에 아들을 배려해달라고 수차례 요청하면서 부대가 해당 요청을 들어준 것으로 알려졌다.군 관계자는 “철저한 수사를 통해 제기된 의혹의 실체를 모두 밝힐 것”이라며 “범죄 혐의나 징계 사유가 드러나면 엄중히 조치할 것”이라고 말했다./김정욱기자 mykj@sedaily.com[서울경제 바로가기]▶ 네이버 채널에서 '서울경제' 구독해주세요!▶ [서울포럼 2020] 과학기술 초격차가 답이다저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지
		",1,공군 황제202006160015,2020.06.16,
160,공군 황제202006160016,공군 황제,아주경제,"군사경찰, 공군 '황제복무' 병사 자대배치 과정도 조사",http://www.ajunews.com/view/20200616143126692,,,1,공군 황제202006160015,2020.06.16,
161,공군 황제202006160017,공군 황제,이데일리,"'황제복무·지휘관 갑질', 방공유도탄 부대…공군 속 또 다른 공군",http://www.edaily.co.kr/news/newspath.asp?newsid=02309126625802376,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004665323,"
효율적 방공작전 위해 1990년 육군서 전군기존 공군과는 다른 독특한 '방포 문화' 형성전 제대 소규모 편성, 대부분 산 속에 위치방공포병 병과 독식, '끼리끼리 문화' 여전[이데일리 김관용 기자] 공군방공유도탄사령부 예하 부대에서 금융기관 부회장 아들의 ‘황제 복무’ 의혹이 제기된데 이어 부대장의 ‘갑질’ 의혹까지 추가로 나오면서 방공유도탄 부대에 대한 관심이 쏠리고 있다. 공군방공유도탄은 과거 ‘방공포’로 불렸던 병과다. 발칸, 신궁, 호크, 천궁, 패트리엇 등의 방공무기체계로 적 항공기에 대응하고 미사일 요격 임무를 수행한다. 북한 탄도미사일 등을 탐지하는 탄도탄감시대도 방공유도탄사령부 소속이다. 조기경보 레이더인 그린파인 레이더를 운용한다.  ◇육군서 넘겨받아, 효율적 방공작전 수행 목적국군조직법에 따르면 공군은 항공작전을 주임무로 하고 이를 위하여 편성되고 장비를 갖추며 필요한 교육·훈련을 하는 군이다. 이 때문에 보통의 공군은 비행단에서 근무한다고 생각할 수 있지만, 방공포병 병과는 일부 단거리 방공무기 운용 인력 말고는 대부분이 산 속 포대에서 근무한다. 조종병과와 함께 전투병과로 분류돼 공군 내 장군 자리가 조종병과 다음으로 많다. 원래는 육군 편제였지만, 효율적인 방공작전 필요성에 따라 1991년 공군으로 전군된 이후 현재 공군작전사령부의 지휘를 받고 있다. 


원본보기

공군방공유도탄사령부 예하 호크 포대 발사대에 요격 미사일이 탑재돼 있다. [사진=공군]전군한지 30년이나 지났기 때문에 육군 문화가 상당 부분 사라졌다고는 하나, 부대 위치와 임무 특성상 타 공군 병과와는 다른 독특한 문화가 여전하다는게 공군 관계자들의 얘기다. 활주로와 전투기 등 주요 자산을 보호하는 ‘기지방호’ 개념에 더해 유사시 기지 밖으로 전개해 야전에서 장비를 운용한다. 공군 속의 또 다른 공군이라는 평가를 받는 이유다. 병과장인 현 공군방공유도탄사령관 역시 육군 학군(ROTC) 27기 출신이다. 공군방공유도탄사령부 예하에는 비행단에 준하는 여단이 3개 있다. 수도권을 담당하는 3방공유도탄여단과 충청지역부터 강원도 동해안까지 담당하는 2방공유도탄여단, 전라도와 경상도 권역을 담당하는 1방공유도탄여단 등이다. 


원본보기

도심 외곽 산에 공군방공유도탄사령부 예하 패트리엇 포대가 배치돼 있다. [사진=공군]◇소규모·특정병과 독식 구조하나의 방공유도탄여단은 비행단과 맞먹는 2000~3000명 수준의 병력이 있다. 그러나 비행단은 부대원 전체가 활주로를 기반으로 함께 근무하지만, 방공유도탄 부대들은 여러 곳에 산재해 있어 여단장의 지휘 영향력은 상대적으로 적을 수밖에 없다. 여단 예하에는 중령이 지휘하는 3~4개의 대대가 있고, 이 대대 밑에는 소령이 지휘하는 3~4개의 포대가 있다. 이번에 문제가 된 3여단의 경우에도 본부는 서울 독산동에 있지만 예하 부대들이 서울 뿐만 아니라 경기도 중북부에 퍼져 있다. 여단 본부부터 대대본부, 말단 포대까지 전 부대가 규모가 작다 보니 해당 부대 지휘관이 사실상 전권을 행사할 수 있다. 포대 내 혹은 대대 내 전 구성원들이 서로 알고 지내기 때문에 대대장이나 포대장이 후배 장교와 장병들에게 갑질을 해도 묵인되는 구조일 수밖에 없다는 얘기다. 게다가 방공포병 하나의 병과 인원들이 작전부터 시작해 부대 내 인사, 행정, 회계, 보안, 교육훈련 등 전 분야를 담당한다. 군사경찰이나 법무장교는 방공포병 병과 선임 장교들의 지휘권 내에 있고, 감찰 역시 방공포병 병과 사람들이기 때문에 제 식구 감싸기가 될 수밖에 없어 내부 부조리가 묵살되기 쉬운 구조다. 3여단 본부 ‘황제복무’ 의혹 처럼 특정 병사에게 특혜를 주고 이를 묵인 방조하는 일도 가능한 구조라는게 군 관계자들 설명이다. 


원본보기

공군방공유도탄사령부 예하 천궁 포대 장병들이 유도탄 무장 절차를 하고 있다. [사진=공군]특히 소규모 부대라는 특징 때문에 예전부터 병영부조리 문제가 타 부대 보다 심했던 것도 사실이다. 산 속에 위치한 방공유도탄 부대는 산 꼭대기에 각종 레이더와 교전통제장비, 상황실, 유도탄과 발사대 등이 위치하는 ‘작전지역’이 있다. 산 밑에는 수송, 보급, 시설, 군사경찰 등이 주둔하는 ‘행정지역’이 있다. 그러나 부대원이 150명 남짓이다 보니 특기와 부서를 불문하고 전 부대가 ‘짬밥’ 순이다. 이른바 ‘생활관 군기’가 여전하다. 과거 전기 고문과 물 고문 등 엽기적인 가혹행위도 방공유도탄 포대에서 일어났던 일이다.◇“유리어항 같은 세상…구태의연해선 안돼”원인철 공군참모총장은 15일 전대장급 이상 전 지휘관을 대상으로 재력가 자제의 ‘황제 복무’ 의혹 관련 화상회의를 열었다. 이 자리에서 “대국민 신뢰가 이렇게 무너진 적이 거의 없었을 정도로 매우 엄중하게 인식해야 할 사안”이라며 지휘관들의 성찰을 강조했다. 그러면서 “이런 상황이 될 때까지 군내 자정능력과 예방 감찰능력 등 여러 경보기능이 제대로 작동하지 않은 부분에 대해 안타깝게 생각한다”며 “유리 어항과 같이 모든 것을 숨길 수 없는 세상에서 구태의연한 생각을 갖고 군 생활을 할 수 없다는 것을 각급 지휘관 참모들은 자각해주기 바란다”고 했다. 이번 사건을 계기로 방공유도탄 부대의 조직 개편도 검토해 봐야 한다는 지적이 제기된다.김관용 (kky1441@edaily.co.kr)네이버에서 ‘이데일리’ 구독하기▶청춘뉘우스~ 스냅타임▶＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞
",0,,2020.06.16,
162,공군 황제202006160018,공군 황제,매일경제,공군 `황제사병` 논란 이어 이번엔 법무관 `기강 해이`,http://news.mk.co.kr/newsRead.php?no=615700&year=2020,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=009&aid=0004596244,"
軍인권센터 의혹 폭로2년간 180차례 근무지 이탈군검사 아닌데도 수당 타가 군인권센터가 공군본부 소속 장기 군법무관 A씨가 근무지 이탈, 수당 횡령, 코로나19 자가격리 지침 위반, 관용차 사적 운용 등 비위 행위를 저질렀다는 의혹을 폭로했다. '황제 병사' 논란으로 코너에 몰린 공군에서 잇따라 '군 기강 해이' 관련 제보가 이어지는 모양새다.16일 군인권센터는 서울 마포구 군인권센터 교육장에서 기자회견을 열고 복수의 제보를 기반으로 A씨 비위 의혹을 폭로했다.군인권센터에 따르면 A씨는 최근 2년간 무단 지각·조퇴 형태로 180차례가량이나 근무지를 이탈했다. 수시로 정해진 시간에 출근하지 않고 오후 3시께 임의로 퇴근하거나 체육 시간에 체력 단련을 하지 않고 귀가하기도 했다고 한다. 김형남 센터 사무국장은 ""지난해 단기 군법무관, 군의관들이 무단 근무지 이탈 혐의로 조사를 받은 뒤 정도에 따라 기소까지 된 사례에 비춰 A씨 행태는 사법적 단죄를 받아야 한다""고 말했다.수당을 부정 수령한 의혹도 제기됐다. 군검사 등 수사에 참여하는 법무관들은 월 22만원의 군검찰 수사활동비를 지급받는다. 하지만 A씨는 수사활동과 상관없는 보직에 있으면서도 수사활동비를 수령해 왔다고 한다.김 사무국장은 ""(A씨가) 평소 휘하 장병들에게 '준장 진급에 무리가 없다' '국방부 검찰단장 자리로 가고 싶다'는 말을 자주 했다고 한다""며 ""본인이 위법행위를 많이 하는데 진급과 검찰단장 자리를 희망하는 게 어이없다""고 말했다. [차창희 기자]▶네이버 메인에서 '매일경제'를 받아보세요▶'매일경제' 바로가기 ▶뉴스레터 '매콤달콤' 구독[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]
		",0,,2020.06.16,
163,공군 황제202006160019,공군 황제,뉴스핌,"[단독] 공군 '황제병사' 1인 생활관, 동료 병사들이 건의했다",http://www.newspim.com/news/view/20200616000911,,,0,,2020.06.16,
164,공군 황제202006160020,공군 황제,SBS,"공군 총장도 ""엄중 처벌하라""…'황제 병사' 수사 착수",https://news.sbs.co.kr/news/endPage.do?news_id=N1005838316&plink=ORI&cooper=NAVER,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=055&aid=0000821756,"
[주영진의 뉴스브리핑]인터뷰를 인용보도할 때는 프로그램명 'SBS <주영진의 뉴스브리핑>'을 정확히 밝혀주시기 바랍니다. 저작권은 SBS에 있습니다.■ 방송 : SBS <주영진의 뉴스브리핑> 월~금 (14:00~16:00)■ 진행 : 주영진 앵커■ 대담 : 김형남 군인권센터 사무국장--------------------------------------------● 금수저 병사의 '황제 군 복무'김형남 / 군인권센터 사무국장""상급자가 괴롭히는 사례 많아…병사 '황제 군 복무' 생소한 사례""""수사나 감찰 과정서 해명 깔끔하게안 된다면 국민들 납득 못할 듯""※ 자세한 내용은 동영상으로 확인하실 수 있습니다.(SBS 뉴미디어부)▶ '친절한 애리씨' 권애리 기자의 '친절한 경제'▶ '스트롱 윤' 강경윤 기자의 '차에타봐X비밀연예'※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지
",0,,2020.06.16,
165,공군 황제202006160021,공군 황제,세계일보,"나이스그룹 임원 아들 '황제 복무' 의혹에 공군 총장 ""깊이 성찰해야"" 지휘관 질책",http://www.segye.com/content/html/2020/06/15/20200615513986.html?OutUrl=naver,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=022&aid=0003475227,"
원 총장 ""지휘관들은 와신상담해 자기가 지휘하는 부대에 대해 '자기직 걸고 하겠다'는 강한 책임감 갖고 지휘 관리해달라"" 


원본보기

   나이스그룹 부회장의 아들이 공군부대에서 '황제복무'를 하고 있는 의혹이 제기됐다. 청와대 국민청원 갈무리     원인철 공군 참모총장은 15일 나이스그룹 임원 아들의 황제 군 복무 의혹과 관련, ""유리 어항과 같이 모든 것을 숨길 수 없는 세상에서 구태의연한 생각을 가지고 군 생활을 할 수 없다는 것을 각급 지휘관 참모들은 자각해주기 바란다""고 복무상 특혜를 용인한 지휘관들을 질책했다.   원 총장은 이날 전대급 이상 지휘관 대상 화상 긴급 대책회의를 열고 ""지휘관들은 와신상담해서 자기가 지휘하는 부대에 대해 '자기직을 걸고 하겠다'는 강한 책임감을 갖고 지휘 관리를 해 달라""며 이 같이 말했다.   그는 ""공군 부대에서 발생한 '병사의 군 복무 관련 의혹' 제기 건에 대해 대국민 신뢰가 이렇게 무너진 적은 거의 없었을 정도로 매우 엄중하게 인식해야 할 사안""이라며 ""이런 일이 발생하게 된 것에 대해 총장을 비롯한 각급 부대 지휘관은 깊은 성찰이 요구된다""고 말했다.   이어 ""지휘관 참모는 자신과 함께 생활하는 부하들에 대해 여러 배려가 있을 수 있는데, 그 판단 기준은 법과 규정 등 절차에 입각해야 한다""며 ""일반적인 상식을 벗어난 사항은 문제가 발생할 수밖에 없고, 문제가 발생할 때는 그 책임을 면할 수 없을 것""이라고 강조했다.   원 총장은 또 ""이런 상황이 될 때까지 군내 자정 능력, 예방 감찰 능력 등 여러 경보 기능이 제대로 작동하지 않은 부분에 대해 안타깝게 생각한다""며 ""부대 관리를 책임지는 각급 부대장은 책임을 통감하기 바란다. 법과 규정, 절차를 어긴 부분이 있다면 엄정하게 처벌할 것""이라고 말했다.   상급자들에게 빨래와 물 심부름을 시키고 1인실을 사용하는 등 황제 군 생활 의혹이 제기된 방공유도탄사령부 소속 최모 병사는 자신에 대한 청와대 국민청원이 제기된 지난 11일 '피부질환 치료'를 목적으로 청원 휴가를 나간 것으로 이날 확인됐다.   진단서는 사전에 제출되지 않았다. 진단서는 휴가를 낸 뒤 14일 이내에 제출하게 돼 있어 규정상 문제는 없다고 공군은 설명했다. 최씨는 신용평가업체인 나이스그룹 고위 임원의 아들로 알려졌다.   한편 그동안 군에서는 유력자 아들이나 손자가 복무상 특혜를 받는 사례가 거듭 문제가 돼왔다.   한솔그룹의 한 자제는 모 업체에 산업기능요원으로 채용돼 군 대체복무를 하면서 해당 업체가 아닌 오피스텔에 머물며 근무를 제대로 하지 않은 혐의로 유죄 판결을 받았다. 그는 대인기피증 등 이유를 들며 업체 인근에 오피스텔을 얻어 출퇴근하면서 지정된 업무도 제대로 하지 않은 것으로 나타났다.   2017년에는 한 제약회사의 오너 3세가 자회사에서 산업기능요원으로 대체복무했다. 문제는 이 자회사가 병역지정업체로 허가받은 뒤 해제될 때까지 7년 동안 이 오너 3세를 포함해 단 2명만 산업기능요원으로 채용한 점이다. 이 때문에 제약회사가 오너 3세 병역특혜를 위해 의도적으로 자회사를 병역지정업체로 신청한 것이 아니냐는 의혹이 제기됐다.   김현주 기자 hjk@segye.com    ⓒ 세상을 보는 눈, 세계일보
",0,,2020.06.16,
166,공군 황제202006160022,공군 황제,충청리뷰,"나이스그룹 부회장 아들 황제복무 논란에 원인철 공군 참모총장 ""매주 엄중히 인식해야...""",http://www.ccreview.co.kr/news/articleView.html?idxno=265642,,,0,,2020.06.16,
